0.944637;2.41926;3.71226;8.99698;13.2743;18.1596;28.8697
0.97074;3.02233;4.0146;9.05388;12.5817;18.1384;28.2628
1.07854;2.41494;4.06174;8.89924;13.0959;17.9263;28.7946
1.17392;2.8072;3.6973;9.34838;13.1034;18.3438;28.3488
1.51861;2.82922;4.24891;9.33025;12.8316;17.9447;28.8113
0.861124;2.73494;3.88742;9.1898;12.3874;18.4199;28.6468
1.07381;2.82812;4.25122;9.09278;12.6192;18.7672;28.8152
1.0773;2.78095;4.00947;9.34621;12.7984;18.4372;28.4976
0.967168;2.84789;4.29344;8.83643;12.9425;18.2813;28.8992
1.12164;2.73817;4.18489;8.90523;12.8044;18.279;29.1375
1.18692;2.83109;4.23051;9.18362;13.2479;18.4113;29.0042
0.93601;3.00009;4.18648;9.35783;13.2797;18.1376;28.7875
1.19881;2.81304;4.35301;9.36568;12.8126;18.5525;28.776
1.36102;2.91063;4.55417;9.18845;13.0362;18.234;28.9025
1.22212;2.78989;4.18457;8.79089;12.6509;18.08;28.7845
1.00176;2.82797;4.3972;8.83638;13.114;18.4327;29.12
0.981644;3.00962;4.01173;9.46606;12.7736;18.1599;28.8698
1.53117;3.24896;4.64047;9.13575;12.9012;18.1474;28.7421
0.776409;2.53535;4.28228;9.33194;13.0019;17.993;28.507
1.15307;2.95703;4.17461;9.20685;12.7586;18.988;28.8549
1.47759;2.86968;4.37033;9.02892;13.0014;18.2336;29.0932
1.17769;3.07826;3.95335;9.02045;13.1003;18.3302;29.1319
0.935509;2.79041;4.20169;9.48605;12.8924;18.2128;28.4773
1.3255;2.60892;4.07014;9.19849;12.5781;18.1855;28.6737
1.11949;2.72899;3.95202;9.44745;12.6995;18.3891;28.6283
1.23934;2.85065;4.59801;9.50895;12.5609;17.8466;28.6866
1.09731;2.33536;3.7182;9.41309;13.1991;18.3385;28.4885
0.805528;2.82669;4.17686;9.11317;12.7436;18.299;28.8682
1.32352;2.68884;3.96644;9.48607;13.2382;18.4109;28.2569
0.763773;2.63719;4.17962;9.35608;13.1723;18.3504;28.9047
1.11262;2.97729;4.49384;9.1931;13.2166;18.1262;29.044
0.857456;2.92208;4.31673;9.37295;12.7888;18.4918;28.5739
0.929966;3.01022;3.93904;9.15704;13.1725;18.6396;28.4619
1.13022;2.6202;3.65003;8.74345;12.6893;18.2749;28.9151
1.2612;2.87159;4.20353;9.3947;12.5875;18.0701;29.0882
1.2751;2.68144;3.8408;9.21574;13.0025;18.0946;28.8578
1.01047;2.91551;4.12559;8.97895;12.9646;18.1394;28.4711
0.948106;3.01196;3.88079;8.95104;12.7043;17.9848;28.4447
1.54375;2.93902;4.10023;9.22089;12.5943;18.1596;28.5314
1.39134;3.07129;4.00612;8.8287;12.7284;18.241;28.7912
1.15307;2.69209;3.85144;9.40799;13.1557;18.0344;29.0518
1.04637;2.88623;3.85277;9.14004;12.971;17.9044;29.0398
1.5271;2.61561;4.44427;9.18132;12.9599;18.0787;28.4034
1.28955;3.05719;4.30113;9.43151;12.8536;18.0535;28.8959
1.57456;2.5424;4.20693;8.81013;12.981;17.6709;28.7208
1.03214;2.54417;4.29333;9.21693;13.2176;18.258;28.4599
1.2764;3.36709;4.03726;8.83349;13.0428;18.1743;28.5
1.3455;3.23734;4.27691;9.01677;12.8433;17.9576;28.934
1.29437;2.44351;3.66479;9.13388;13.0722;17.7878;28.8807
1.61813;2.53786;3.93741;8.88756;12.6976;18.2611;28.4916
1.39659;2.4517;3.8661;9.09446;12.8095;18.0884;28.7993
1.13267;2.39616;3.627;9.0508;13.0617;18.5775;28.656
1.37297;3.20133;4.42049;8.8091;12.4171;18.1314;28.5171
1.08508;2.4894;4.1391;9.10738;12.8522;17.4039;28.8023
0.868797;2.47575;4.09777;8.71807;12.6753;18.2429;28.9668
0.837199;2.77299;4.01132;9.29863;12.6793;18.1519;28.6348
1.16679;2.98752;4.16855;8.9999;13.0505;18.084;28.5929
0.938352;3.0345;4.28617;8.67033;12.9624;17.4772;29.2859
1.21763;2.62459;4.35589;8.95354;12.6763;17.8207;28.9288
1.53577;2.75108;3.95672;8.90069;12.6351;18.2813;28.7773
1.43914;2.93795;4.1257;8.94758;13.0725;18.0361;28.9871
0.905474;2.82251;3.93426;8.45534;12.8694;17.8726;28.9569
0.886963;3.00767;4.03048;9.11593;12.4186;18.257;29.0966
1.16197;2.50631;4.20088;9.35482;13.1128;18.0807;29.1224
1.31251;2.93278;4.22433;8.91203;12.9488;17.8374;28.7487
1.46469;2.63736;4.35172;8.96597;13.0172;18.0767;29.1669
0.846397;2.89947;4.12624;8.83242;12.897;18.1352;28.8436
1.52275;2.61147;4.29674;9.1027;12.6988;18.0128;29.0796
0.994717;2.75907;4.03361;9.08879;12.9088;17.6551;29.125
1.13808;2.72636;4.4156;9.18903;12.9223;18.025;29.1539
1.42115;3.11037;4.49503;8.9572;12.8487;17.8844;28.9793
1.57579;2.49887;4.16619;8.95369;13.0903;18.0863;28.6613
1.5757;3.21196;4.4402;9.0135;12.8883;18.2973;28.8767
1.43766;2.72874;4.34299;8.88946;12.4377;18.2961;29.6725
1.67068;3.14856;3.93822;8.66564;13.1239;18.1232;28.7251
1.42595;2.62831;3.44792;9.17922;12.8691;18.2757;28.8388
1.82569;2.88668;4.15105;9.41489;12.9786;18.2099;29.0232
0.867433;2.87174;4.18483;9.0815;12.7376;18.14;28.6977
1.09102;2.60268;4.15773;9.59824;12.8005;18.1986;29.0408
0.938205;2.95755;4.71121;9.01499;13.1084;17.7894;28.8158
1.2472;3.05769;4.19124;9.17179;12.8593;18.4238;28.5987
1.3542;2.91793;4.32545;8.86451;12.6998;17.6331;28.6421
1.626;3.05977;4.1307;8.54347;13.0009;18.2856;28.6088
1.42988;2.88587;4.18071;9.15802;12.6646;18.1042;29.0655
1.49595;2.77781;4.11531;9.03548;12.5713;17.9792;28.7199
1.51951;2.82982;3.77821;8.95571;12.6494;17.6839;28.8179
1.0465;3.15109;3.98362;8.9175;12.9345;17.9127;28.8349
1.45452;3.00247;3.64673;9.16606;12.8371;18.1123;28.4444
1.39143;2.81679;4.0134;9.05492;12.5957;18.3284;28.8181
1.69609;2.97758;4.12473;9.18883;13.1895;18.0109;28.4536
0.752686;2.56192;4.20054;9.31726;13.1522;18.4342;29.0437
1.33454;2.54379;4.07468;9.26989;13.1567;18.3312;28.6459
1.2475;3.03819;4.36944;9.08567;13.174;18.8675;28.9922
1.10891;3.09493;3.92767;9.78342;13.1128;18.2734;29.23
1.69243;2.76788;4.34414;9.18646;12.9885;17.4466;28.8094
1.36136;2.74648;4.09264;9.10977;12.8888;18.0813;29.0782
1.50263;3.02265;3.9097;9.07079;12.8816;18.0724;29.1209
1.45682;2.8494;4.24628;8.75436;13.0337;17.8226;28.6222
1.25538;2.84467;4.11228;9.11619;13.0655;18.4496;29.0988
1.49067;2.86289;3.92417;9.25787;12.8455;17.5748;29.0216
1.17046;2.89241;4.16935;8.77884;12.9326;18.0385;28.8294
1.32011;2.84063;4.02069;9.0598;12.9477;17.8093;28.9396
1.47482;2.86444;4.11953;8.69681;13.1418;18.2876;28.7608
1.73319;2.90232;4.03693;8.77377;12.6224;17.8028;28.5364
1.25126;2.86556;4.27481;9.14457;12.5385;18.0518;28.6343
1.14504;2.88916;3.65118;8.73472;12.616;17.8406;28.571
1.30718;3.07467;4.02855;9.21915;12.6769;18.0183;29.094
1.18497;2.88558;4.00229;8.74165;12.506;18.1855;29.0052
1.26434;2.97143;4.4406;9.30604;13.0135;18.296;28.833
1.60248;2.19776;4.20704;8.52234;13.0045;18.186;28.6263
1.63281;3.22307;4.37266;9.06853;13.1089;18.0587;28.914
1.30781;2.73275;4.16312;8.73548;13.1862;18.6097;28.6845
1.26015;2.74261;4.21238;8.92818;12.759;18.019;28.3809
1.36538;2.90846;4.39439;9.26125;13.2189;18.8201;28.7982
1.20988;3.09807;4.10432;8.89491;12.7382;18.283;28.3114
1.08095;3.2268;4.309;8.93468;12.788;17.7913;28.8136
1.26004;2.51315;3.5648;9.28372;13.0603;18.0299;28.8321
0.901527;3.03958;3.97699;9.04914;12.523;18.1052;28.6887
1.38685;3.20582;4.45516;9.10419;12.7655;18.238;28.6509
1.65279;2.78868;3.9216;9.03232;12.4233;18.2046;28.9608
1.35808;3.04118;4.3345;8.94723;13.1007;18.2674;28.7833
1.59846;3.12426;3.93806;9.05632;12.987;18.0554;28.6714
0.842848;3.04929;3.80388;9.10356;12.716;17.8782;28.9134
1.51712;2.75739;4.13053;9.31587;12.7429;18.1021;28.5263
1.5289;2.81888;3.95916;9.03523;13.1659;18.1288;29.0722
1.03784;3.12223;4.11225;9.0423;12.4264;18.2771;29.0617
1.22957;2.51716;4.31249;8.82153;12.791;17.7968;28.8998
1.54261;3.09017;4.05319;9.14073;12.7848;18.1017;28.8332
1.45725;2.82044;4.3435;9.02142;12.8567;18.3349;29.2741
1.13471;2.84086;3.8317;8.87307;12.8791;18.3048;28.7661
1.37561;3.13466;4.25288;8.94357;13.1999;18.1255;28.5038
1.20002;2.56067;3.79913;9.23296;12.8351;18.2061;28.8425
1.03379;3.01833;3.84473;9.56763;13.0249;18.1104;29.207
1.45457;3.10959;4.02605;8.46551;12.987;18.2882;28.8859
1.52385;2.64007;3.43446;9.12627;12.781;18.3037;28.9369
1.44065;2.86414;4.07974;9.11264;12.6825;17.7796;29.11
0.873019;2.97229;4.06036;9.53188;13.1358;18.1482;29.5637
1.38549;2.99795;4.19361;9.31486;12.7092;18.2231;29.0692
1.25881;2.95604;3.83613;9.24832;13.0738;18.4538;29.5444
0.988643;2.70502;3.83777;9.11852;12.6662;17.708;28.8817
1.65483;2.81804;4.17578;9.05132;12.8607;18.0889;28.9289
0.913968;2.74035;4.24952;9.28882;12.8423;18.0655;28.7591
1.25427;2.63952;3.465;9.49482;12.8057;18.3915;28.9881
1.23604;2.997;3.77551;9.05679;13.0345;18.3195;28.7772
0.888348;3.07943;3.92136;9.01297;12.9558;18.1183;29.1303
0.798061;2.63132;4.11055;9.23866;13.1802;18.1123;29.1713
1.46985;3.15005;3.98101;9.35242;13.1305;18.0338;28.6864
1.16974;2.98115;3.48208;9.10086;12.6418;17.9066;28.8596
1.18278;3.12278;4.21282;8.86723;13.0421;18.428;28.8544
1.57677;3.05325;4.18182;9.29112;12.9686;17.9784;29.128
0.975951;2.9782;4.42801;9.24671;12.767;17.7434;28.7984
1.0333;2.66506;4.07916;9.01808;12.7337;18.2659;29.057
1.33953;2.8242;3.95468;9.30676;12.8272;18.4717;28.9188
0.93483;2.80494;3.84473;9.37959;12.6685;18.0607;28.4808
1.17176;2.96175;4.09549;9.43099;12.9503;18.0484;29.06
1.25681;2.74257;4.02041;8.99897;12.9737;18.1505;29.248
1.16682;2.77856;4.01483;9.15109;12.9458;18.0829;28.8924
1.37497;2.84197;3.95204;9.10173;13.1137;18.2734;29.0353
1.20726;3.00737;4.05603;9.29722;13.3041;18.1;29.036
1.52028;3.23611;4.27438;9.14078;12.7337;18.2861;29.0507
0.979904;2.98638;3.72403;9.06744;13.1496;18.4325;29.6517
1.09825;3.2075;3.8142;9.35897;12.9758;17.9468;29.2904
1.21565;2.69246;3.93305;9.01167;13.7106;18.5667;29.1685
1.08787;2.82375;4.25946;8.81496;12.8582;18.1141;28.4255
1.41884;2.93619;3.62557;9.48512;12.9544;18.3778;28.9522
0.957134;3.55563;3.92686;9.37941;12.9443;17.601;28.9976
1.38361;2.72063;4.38815;9.65489;13.1306;18.2242;28.9688
1.19075;2.90877;4.62133;9.30806;12.6834;18.1096;28.9492
1.16563;2.8603;3.8928;9.24022;13.1528;18.1598;28.7935
1.30176;3.05832;3.68812;8.98918;12.838;17.9057;28.9426
1.02682;3.11896;3.8426;9.04512;13.1552;17.968;29.2059
1.25681;2.8701;3.94839;8.69167;12.6912;18.2015;28.8362
1.20102;2.76543;3.54014;9.35362;13.1463;18;28.7468
1.05629;2.99625;3.79541;9.38172;12.6852;17.9895;29.1535
1.13875;3.29437;3.97491;9.29762;12.8474;17.8538;28.7094
0.887783;2.69346;3.69721;9.59322;12.7471;18.0751;29.0583
0.941226;2.91141;4.07165;9.14743;12.9499;18.4855;28.7984
0.923794;2.83708;4.31838;8.80386;12.7283;17.8407;28.7037
0.989652;3.11624;4.10094;9.40086;12.7532;18.052;28.9572
1.18539;2.63551;4.19409;9.59301;13.2914;18.191;28.9981
0.889977;3.2764;4.12946;9.32221;12.8948;18.1558;29.0351
1.22339;2.31084;3.8819;9.51937;12.5245;18.2436;29.1156
1.24776;3.10922;3.94695;9.20668;12.527;18.2154;28.8204
0.990337;2.8988;4.25911;8.94195;12.7067;18.6298;29.2236
1.01451;3.31078;3.91009;9.42213;12.733;18.082;28.8163
1.5816;2.87427;3.88573;9.36252;12.9097;18.2933;29.3628
1.3889;3.37767;4.03906;9.31186;12.912;18.0438;28.5456
1.38643;2.49972;4.37098;9.28911;13.1321;18.1207;29.2316
1.10627;3.07334;4.0037;9.34558;12.9806;18.6529;29.1881
1.62822;2.92861;4.00601;9.19633;12.8978;18.2709;29.1715
1.22503;2.76171;4.13602;9.32522;13.0788;18.0715;28.8468
1.62451;2.52467;4.02558;9.53335;13.0601;18.1077;29.5574
1.05196;2.95271;3.952;8.90968;13.0752;18.0194;28.8698
1.04483;2.69003;3.91205;9.16502;12.9271;18.052;29.2572
1.3636;2.8534;3.95448;9.33618;12.8696;18.3173;28.9341
0.864793;2.78472;3.92376;9.33962;13.1899;17.8525;29.0908
1.23113;3.01496;4.16837;9.01777;12.7847;17.8392;28.7329
1.29616;2.651;3.70594;9.09167;13.0172;17.9608;28.9441
1.24566;2.82751;3.79477;8.97401;12.9847;18.2023;28.8474
1.38778;3.25678;4.27221;9.23699;12.6658;17.7952;29.1897
1.26954;2.97111;3.96082;9.27916;12.507;18.1427;29.4252
1.34343;3.03452;3.96657;9.08981;12.7462;18.5364;29.1494
1.01675;2.73698;3.67945;9.41465;12.4397;18.0202;29.0481
1.15922;2.89385;3.93197;9.21213;13.1282;18.0013;29.0168
1.41414;2.51623;4.19079;8.86974;12.6305;17.6306;29.0411
1.69906;2.57108;4.07097;8.76738;13.1307;18.0349;28.9002
1.5523;2.76115;4.06067;9.00692;13.2324;18.0461;28.8435
1.38527;2.50454;3.90927;8.97332;12.8554;18.2069;28.5985
1.54982;2.98863;3.74927;9.3939;13.0032;18.0498;28.7453
1.32196;2.68779;4.18275;9.12062;12.803;18.2151;29.0099
1.30127;2.70104;3.89121;9.47821;12.529;18.2852;28.8792
0.868737;3.03436;4.25158;9.10571;12.7378;18.1138;29.2841
1.23158;2.93558;4.14985;8.89905;12.3993;18.057;29.0869
1.16503;2.64379;4.14101;8.98067;12.7813;17.8101;29.1847
1.029;3.00633;4.43027;9.01159;12.8103;18.2446;29.2186
0.429757;2.85583;4.17762;9.2553;13.1742;18.0466;29.2012
1.16414;3.02538;3.72718;9.70093;12.7046;18.336;29.0676
1.606;2.81608;3.79457;9.07961;12.7801;18.3394;29.3491
1.25292;2.70609;4.34574;9.09897;12.6754;17.8288;28.8744
1.14916;2.67107;4.09825;9.40111;12.9749;18.0762;28.9528
1.34121;2.693;3.96689;9.27366;12.7678;17.8875;29.4256
1.29357;2.9504;3.86101;9.027;12.9876;18.5925;29.0587
1.32694;2.7711;4.20713;9.05031;12.9366;18.4339;28.9401
1.46088;2.86358;3.62115;9.23749;12.7176;18.1247;29.1722
1.64925;3.01362;3.88465;9.53327;13.3627;18.2067;29.3794
1.42111;2.52724;3.78599;9.00375;12.9114;17.8866;29.3239
1.17872;2.87643;4.47213;8.95663;12.851;18.1979;28.9304
1.5269;2.63482;4.0711;9.39939;12.6579;18.559;28.9087
1.18738;2.70314;4.2685;9.05312;12.6323;17.8821;29.4703
1.57628;2.89013;4.20611;9.25286;12.497;18.2245;28.6634
1.2366;3.07091;3.79604;9.30903;12.9132;18.1496;28.8428
1.5374;3.05885;3.87603;9.46854;13.0555;18.064;28.7546
0.632893;2.91333;4.12168;8.85162;12.9695;18.3665;29.1634
0.794886;2.19088;4.00315;9.22868;13.0881;18.501;28.5527
1.08682;2.92754;4.3412;9.15613;12.449;18.6129;29.2361
1.00771;2.95872;4.34861;9.32886;12.8766;18.706;28.8462
1.25477;3.2273;4.33028;9.26945;12.8838;18.2602;28.9956
0.824286;3.0488;4.1642;9.54448;12.8875;18.6465;28.7155
1.21516;2.70461;4.02338;9.62355;13.1992;18.2187;28.7282
0.962836;2.99724;4.09599;8.85648;13.2623;18.4402;28.695
1.15233;2.73715;4.49901;9.46712;13.0318;18.325;28.9274
0.915226;2.54435;4.14779;9.25358;12.8476;18.605;29.0925
1.32658;2.54932;4.22796;9.11917;13.0721;18.1424;28.3429
1.3498;2.447;3.94021;9.02081;12.6858;18.2209;28.8192
1.528;2.74504;4.27135;9.23288;12.4604;18.6126;28.7988
1.83015;2.99624;4.23158;9.17124;12.9948;18.5219;28.7543
0.948361;2.29221;4.30544;9.41978;12.815;18.3669;28.9858
1.05562;2.43586;4.2543;9.5407;12.8471;18.8478;28.7815
1.2757;2.89273;4.18544;8.89072;13.0897;18.1491;28.7478
1.34989;3.09876;4.46809;9.68872;12.6928;18.891;28.8327
1.2914;2.74567;4.25995;9.62223;12.7536;18.3141;29.0032
1.2441;2.6889;4.63948;8.9272;13.1506;18.4991;28.6737
1.10756;2.50416;4.25568;9.36185;12.6891;18.5009;28.797
1.56317;2.71701;3.80415;9.53382;12.9698;18.6475;29.6413
0.943049;2.36542;4.089;9.19001;12.9242;18.6154;28.8018
0.93502;2.92081;4.12393;9.08046;12.8816;18.6075;29.0548
0.821648;2.95498;4.17416;9.50362;13.0939;18.4508;28.8146
1.26363;2.9807;4.40851;9.6849;12.5063;18.4535;29.1301
1.23289;2.58721;4.1293;9.21194;12.9557;18.6498;29.2234
1.49127;2.91139;4.1882;9.21364;12.7852;18.4546;28.8035
1.37901;2.84238;4.04034;9.59768;13.1063;18.7443;28.6981
0.971625;2.72384;4.07489;9.42443;12.7421;18.487;29.179
1.13432;2.97901;4.21618;9.40982;12.9832;18.312;29.0967
1.51677;2.9246;3.9767;9.11727;13.0472;18.0245;29.2141
1.38045;2.89256;4.39331;9.41888;13.2784;18.6261;28.9912
1.35534;3.09539;4.15625;9.31771;12.8962;18.2449;28.7857
1.21519;2.82853;4.24177;9.5915;12.8707;18.1227;29.1608
1.22672;3.11281;3.99844;8.87456;12.9829;18.7578;28.9404
1.35164;2.8419;3.43324;9.28598;13.0659;18.0643;28.9444
1.13113;2.68055;3.74787;9.08032;13.2807;18.2085;29.186
1.38451;2.89506;4.24054;9.26585;12.6248;18.4566;29.0922
1.24459;2.62653;4.18572;9.2741;12.805;18.3152;28.6729
0.557249;2.77307;4.38654;9.44688;13.1651;18.6987;28.7579
1.01989;3.00079;3.8876;9.07619;13.0018;18.1978;28.771
1.28158;3.03859;4.05908;9.34794;12.9493;18.4543;29.1874
1.21729;2.95681;4.31549;9.45871;12.7473;18.3604;28.9914
1.29469;2.93934;4.34704;9.1284;12.9702;18.6504;28.7195
1.4324;2.83642;4.03404;9.23155;13.0655;18.4773;28.8035
1.44504;2.763;4.06517;9.04494;12.3996;18.3853;28.5586
1.35358;2.67487;4.29746;9.4115;12.7157;18.8082;29.0255
1.55523;3.0128;3.90811;9.61447;12.932;17.9958;29.1173
1.49228;2.81586;3.83837;9.48871;13.1786;18.6513;29.1622
1.41789;2.88108;4.16425;9.0331;12.8703;18.4136;29.0942
1.32194;2.87503;4.00206;9.25302;13.1475;18.3673;28.8976
1.24378;2.8809;4.2712;9.2279;12.9424;18.5229;29.2452
1.32993;2.57243;4.31823;9.28889;12.9571;18.5822;29.1171
1.32266;2.91493;4.37179;9.38884;13.127;18.1087;28.708
1.38928;2.70796;4.58364;9.45183;13.0155;18.4113;28.7034
1.16173;2.99506;4.42097;8.98396;12.8407;18.3026;28.9946
1.3243;2.89255;4.18453;9.28394;13.6065;18.3291;28.7181
1.04108;2.08623;3.873;9.71448;13.0815;17.9699;28.6382
1.01885;2.66041;4.14946;9.01504;12.9141;18.6686;28.7819
1.13256;2.96964;4.2624;9.17368;13.3895;17.9651;28.8249
0.991112;3.01123;3.78553;9.44785;13.0433;18.0397;28.9888
1.11026;2.9694;3.93727;9.67744;13.228;18.4251;29.0336
1.83057;2.67678;4.04235;9.19924;12.7998;18.1756;28.9306
1.28089;2.88664;3.87362;8.96412;12.7592;18.4183;28.9979
1.25449;2.79965;3.92849;8.84271;12.9848;18.4412;28.9104
1.11444;3.19337;4.34627;9.29947;13.0301;18.5976;28.9257
1.07695;2.69018;3.90065;9.43996;13.251;17.9412;29.1821
1.36901;2.89704;4.20781;9.24737;13.1158;18.6247;29.7032
1.57911;2.5914;4.29845;9.51432;13.0874;18.7262;29.1557
1.28682;2.92225;4.17109;9.28608;13.0623;18.3366;29.136
0.997414;2.98354;4.40758;9.22606;12.7867;18.7903;28.3081
1.0944;2.90554;4.21338;9.0673;12.9702;18.3897;28.7792
0.976132;2.67418;4.00799;8.96791;12.8169;18.1725;28.5696
1.13839;3.37694;4.12314;9.2484;12.8356;18.7927;29.0546
0.949304;3.05118;3.82355;9.43018;13.0862;18.5254;28.8366
1.59809;3.26022;4.52863;9.29108;12.5209;18.2785;28.5173
1.28717;2.53394;4.14823;9.5151;12.9946;18.3405;28.8582
1.17093;2.96341;3.97565;9.50237;13.1747;18.7707;29.145
1.14764;2.86992;4.131;8.89235;13.0625;18.4252;29.0713
1.25995;3.12425;3.75297;9.60474;12.8945;18.3354;28.9735
1.5273;2.44666;4.2104;9.29194;12.8157;18.4248;28.6289
1.41866;3.00363;4.25402;9.22277;12.8714;18.3118;29.1223
1.12513;2.5699;3.83519;9.00963;12.6827;18.4117;28.7988
1.42143;2.89326;4.10467;9.65553;13.1753;18.3108;28.7292
1.41479;2.50442;3.83933;9.50371;12.9979;18.525;28.9779
1.28423;3.29368;4.22886;8.89798;12.784;18.5625;29.1614
1.57004;2.37416;4.11392;9.11612;12.9304;18.4411;28.73
1.17164;2.72195;4.01098;9.3591;12.8288;18.4301;29.0331
1.39961;3.15722;4.21472;9.58641;12.9585;18.2459;29.0958
1.32584;2.81256;4.23633;8.95468;12.7443;18.393;29.0264
1.28512;2.84636;4.36816;9.10342;13.0429;18.3209;28.9659
1.08085;2.54895;4.10508;9.2045;12.5909;18.2755;28.5338
1.52033;2.55499;3.67189;9.11787;13.1408;17.7155;28.9306
1.8351;2.99166;3.5557;9.05341;12.8717;18.066;28.8143
1.53874;2.43455;3.9801;8.99435;12.8584;18.4157;28.9413
1.22626;2.93894;3.89361;9.03782;13.4203;18.1604;28.9313
1.14935;2.45225;3.99612;8.87494;12.3715;18.4858;28.6062
1.60762;2.7819;4.27891;8.95964;12.5222;18.127;29.146
1.40449;2.60854;4.45643;8.76758;13.0501;18.448;28.7655
1.67683;2.96041;4.26399;8.92655;12.4255;18.1275;29.0474
1.17857;2.41833;4.25837;9.31039;12.8852;17.8042;28.4577
1.47745;3.39326;3.55543;9.09563;12.6318;18.0163;28.9507
1.67726;2.74481;4.14953;8.60297;12.5783;17.7944;28.9044
1.27726;2.67896;4.03053;8.92355;12.4533;18.1823;28.831
1.35385;3.01568;4.0822;9.19815;12.7895;18.22;28.5892
